Step,Temp,PotEng,KinEng,TotEng,Press,Density,c_MSD[1],c_MSD[2],c_MSD[3]
27567,1.9979352,2.5424826,2.9819183,5.5244009,-0.0024795395,0.025,621.30266,641.09088,651.45456
27593,1.9968111,2.7558978,2.9802406,5.7361384,-0.0036478223,0.025,620.52404,641.06181,651.50752
27620,2.0122331,2.3882457,3.003258,5.3915037,0.0018551722,0.025,619.97534,640.96606,652.19545
27647,1.9987979,2.1963429,2.9832058,5.1795487,0.0040813335,0.025,619.83018,640.87503,653.26412
27674,1.9941677,2.4257133,2.9762953,5.4020085,0.00088792097,0.025,620.08859,640.82908,654.33183
27675,1.9956362,2.4301558,2.978487,5.4086429,0.00082014604,0.025,620.10602,640.82735,654.36362
27701,1.9940393,2.4923806,2.9761037,5.4684843,-0.0015967055,0.025,620.72049,640.7701,654.65803
27728,2.0030809,2.5940866,2.9895983,5.5836849,-0.0032064054,0.025,621.51306,640.70004,653.80674
27755,2.0060358,2.5289195,2.9940084,5.5229279,-0.0017435763,0.025,622.05609,640.65859,652.28697
27782,2.0023808,2.3826373,2.9885534,5.3711907,0.0011297491,0.025,621.97752,640.68907,650.96356
27783,2.0021346,2.3798176,2.9881858,5.3680034,0.0012072256,0.025,621.96179,640.69182,650.92721
27789,2.0003677,2.3722842,2.9855488,5.3578329,0.0015635232,0.025,621.8298,640.78743,650.40127
27809,2.0026104,2.419946,2.988896,5.4088419,0.0020124856,0.025,621.32567,640.78743,650.40127
27836,1.992643,2.5122484,2.9740197,5.4862681,0.0010638032,0.025,620.5351,640.88095,650.75391
27863,2.0015139,2.3097462,2.9872594,5.2970057,0.0020382747,0.025,619.98669,640.91968,651.98403
27864,2.0010141,2.3089792,2.9865135,5.2954927,0.0019741862,0.025,619.97331,640.92046,652.04386
27890,2.0006551,2.4078769,2.9859777,5.3938546,-0.00068216665,0.025,619.81514,640.93419,653.76126
27898,1.9991582,2.4119069,2.9837436,5.3956506,-0.0012985984,0.025,619.84174,640.93728,654.28092
27917,1.9946598,2.5072154,2.9770298,5.4842452,-0.003166485,0.025,620.05027,640.94796,655.2823
27918,1.9944083,2.5159374,2.9766543,5.4925917,-0.0032758185,0.025,620.06693,640.94866,655.32198
27924,1.9929791,2.5757505,2.9745213,5.5502718,-0.0039337136,0.025,620.67722,640.96272,655.72179
27944,2.0012274,2.6642942,2.986832,5.6511262,-0.0039842764,0.025,620.67722,640.96272,655.72179
27971,2.0132991,2.4928605,3.0048489,5.4977094,0.00027324096,0.025,621.45035,640.94757,654.76159
27972,2.0129089,2.4741729,3.0042666,5.4784395,0.0005302253,0.025,621.47629,640.94636,654.70511
27998,1.9998384,2.2519075,2.9847588,5.2366663,0.0042138871,0.025,621.95235,640.90478,653.02523
28025,2.0025907,2.3351178,2.9888666,5.3239844,0.0036205724,0.025,621.88915,640.86766,651.32849
28026,2.0024298,2.331731,2.9886265,5.3203575,0.0036039497,0.025,621.87514,640.86717,651.2725
28052,1.9929335,2.4220063,2.9744533,5.3964596,0.00068913394,0.025,621.29846,640.89041,650.18869
28079,1.9958248,2.5976887,2.9787685,5.5764572,-0.0030845644,0.025,620.54177,640.94949,650.05606
28080,1.9955553,2.6047263,2.9783662,5.5830925,-0.0032159228,0.025,620.51657,640.9516,650.07357
28106,2.0036852,2.4529452,2.9905002,5.4434454,-0.0025329185,0.025,620.00488,640.98708,651.04281
28133,1.9969636,2.4786267,2.9804682,5.4590949,-0.0022312149,0.025,619.82967,640.96332,652.75013
28134,1.9968561,2.4834804,2.9803077,5.4637881,-0.0022231061,0.025,619.83091,640.96132,652.81849
28160,2.0050152,2.5465517,2.9924852,5.5390369,-0.0006103172,0.025,620.06271,640.89791,654.43045
28187,1.9997699,2.4777279,2.9846566,5.4623845,0.0021164639,0.025,620.65447,640.84823,655.15493
28188,2.000281,2.4767726,2.9854194,5.462192,0.0022053154,0.025,620.68093,640.84721,655.15887
28214,2.0097975,2.2948395,2.9996228,5.2944623,0.0047674336,0.025,621.35401,640.83527,654.73484
28215,2.0106907,2.2775486,3.0009558,5.2785044,0.0049204607,0.025,621.37689,640.83498,654.70022
28241,1.9961976,2.1490036,2.9793249,5.1283284,0.0038099353,0.025,621.80466,640.80536,653.52158
28268,1.9879056,2.5248389,2.966949,5.491788,-0.003349779,0.025,621.78032,640.73588,652.09966
28269,1.987768,2.5433025,2.9667437,5.5100462,-0.0036429291,0.025,621.76912,640.73316,652.05022
28295,1.9977197,2.9077325,2.9815967,5.8893291,-0.0083943575,0.025,621.26704,640.6835,651.02607
28322,2.0109622,2.8293021,3.001361,5.8306631,-0.0049810072,0.025,620.58284,640.71265,650.81263
28323,2.0110309,2.812731,3.0014636,5.8141945,-0.004675896,0.025,620.55991,640.71534,650.82459
28349,2.0199064,2.2061521,3.0147103,5.2208623,0.0051787635,0.025,620.11121,640.80524,651.59881
28376,1.9987689,1.8808007,2.9831626,4.8639632,0.0089990496,0.025,619.96379,640.87963,652.83684
28377,1.9980777,1.8847026,2.982131,4.8668336,0.0089096622,0.025,619.96507,640.88122,652.88356
28403,1.9825497,2.3110349,2.9589554,5.2699903,0.0018311507,0.025,620.17763,640.89444,653.97267
28430,1.9889737,2.9171351,2.9685433,5.8856784,-0.0075131314,0.025,620.74013,640.91538,654.46169
28457,2.0047583,2.9657455,2.9921018,5.9578472,-0.0081750842,0.025,621.38641,641.00996,653.90995
28484,2.0133286,2.4108173,3.004893,5.4157103,8.681843e-05,0.025,621.70274,641.09973,652.70028
28485,2.0129388,2.3920859,3.0043111,5.396397,0.00038108756,0.025,621.70596,641.10136,652.65311
28511,2.0023597,2.1182668,2.9885218,5.1067886,0.0054152629,0.025,621.58458,641.08591,651.54299
28538,1.9897278,2.3056587,2.9696687,5.2753275,0.0038139663,0.025,621.13196,640.98924,650.85938
28539,1.9891809,2.322625,2.9688525,5.2914775,0.0036145455,0.025,621.11128,640.98534,650.85017
28545,1.9892114,2.4269117,2.968898,5.3958097,0.0023828877,0.025,620.94107,640.95564,650.82788
28565,1.9933503,2.6025385,2.9750753,5.5776138,-0.0004327941,0.025,620.56367,640.91062,651.11131
28567,1.9975181,2.6065392,2.9812958,5.587835,-0.00052396238,0.025,620.52468,640.90809,651.16981
28578,1.999255,2.6063334,2.9838881,5.5902215,-0.0013283212,0.025,620.33103,640.91286,652.25627
28592,2.0071611,2.5897315,2.995688,5.5854195,-0.0018787511,0.025,620.14807,640.91286,652.25627
28619,2.0017641,2.3863194,2.987633,5.3739524,-0.0012890618,0.025,620.0057,640.89021,653.76844
28620,2.0015542,2.3843138,2.9873197,5.3716335,-0.0012989526,0.025,620.00652,640.88761,653.82225
28646,1.9964963,2.4266079,2.9797707,5.4063786,-0.0019309608,0.025,620.20063,640.78445,654.95074
28673,1.9980399,2.7025419,2.9820746,5.6846164,-0.0031392118,0.025,620.70967,640.68112,655.19688
28674,2.0003957,2.6984342,2.9855906,5.6840248,-0.0029717151,0.025,620.7321,640.67898,655.18312
28681,2.0016625,2.6769815,2.9874813,5.6644628,-0.0021791782,0.025,620.95523,640.66766,654.95862
28700,2.0090267,2.5520295,2.9984723,5.5505018,0.00094476974,0.025,621.2693,640.68858,654.32225
28727,2.0096458,2.2333311,2.9993964,5.2327275,0.0055046558,0.025,621.50739,640.79364,652.77379
28754,1.9964272,2.1592422,2.9796675,5.1389097,0.0047007287,0.025,621.39245,640.87426,651.19428
28755,1.9960539,2.1656904,2.9791104,5.1448009,0.0045345022,0.025,621.38315,640.87546,651.14408
28781,1.9872746,2.5028291,2.9660073,5.4688365,-0.0020069468,0.025,621.05774,640.8741,650.2087
28808,1.9982657,2.8731601,2.9824116,5.8555717,-0.0074400418,0.025,620.63961,640.8943,650.23009
28809,1.9982932,2.8756678,2.9824525,5.8581204,-0.0074856135,0.025,620.62464,640.89654,650.25272
28835,2.0086025,2.6430803,2.9978393,5.6409196,-0.004009159,0.025,620.29968,640.98332,651.2956
28836,2.0083767,2.6309134,2.9975022,5.6284156,-0.0038066724,0.025,620.29069,640.98708,651.34929
28862,2.0105161,2.3082845,3.0006952,5.3089797,0.0021957066,0.025,620.18181,641.05408,652.88606
28889,1.999793,2.1237099,2.9846911,5.1084009,0.0055145322,0.025,620.32706,641.01043,654.22585
28890,1.9995155,2.1248458,2.984277,5.1091227,0.0055168825,0.025,620.33795,641.00673,654.26233
28916,1.9849298,2.4644245,2.9625078,5.4269323,0.0014641298,0.025,620.73082,640.89595,654.85283
28943,1.9973135,2.7224105,2.9809903,5.7034008,-0.0022419571,0.025,621.17958,640.84176,654.55299
28944,1.9993406,2.7203402,2.9840159,5.7043561,-0.0022296575,0.025,621.19218,640.84237,654.52444
28970,2.0027397,2.5376009,2.989089,5.5266899,-0.0015313205,0.025,621.33509,640.89352,653.52886
28997,2.006992,2.3855863,2.9954356,5.3810219,-0.00022926522,0.025,621.14401,640.93154,652.33756
28998,2.0067838,2.3757699,2.9951249,5.3708948,-0.00014515203,0.025,621.13393,640.93139,652.29735
29024,1.9968887,2.3011177,2.9803564,5.2814741,0.00031969873,0.025,620.87712,640.89286,651.48331
29051,2.0013389,2.5692789,2.9869982,5.5562772,-0.0016697896,0.025,620.66183,640.84812,651.3044
29052,2.0012306,2.5676034,2.9868367,5.5544401,-0.0016362901,0.025,620.65482,640.84775,651.31387
29078,2.0078966,2.5145321,2.9967857,5.5113178,-3.864561e-05,0.025,620.49055,640.88429,651.94632
29105,1.9989844,2.4014599,2.9834842,5.3849441,0.0016915454,0.025,620.40178,640.95584,652.91054
29106,1.9988075,2.4035101,2.9832201,5.3867302,0.0016907384,0.025,620.4018,640.95733,652.94541
29132,2.0037958,2.3673594,2.9906653,5.3580247,0.0021843318,0.025,620.52166,640.92598,653.68505
29159,1.9926135,2.456229,2.9739756,5.4302046,0.0001460535,0.025,620.81478,640.8027,653.84236
29160,1.9922123,2.468453,2.9733768,5.4418299,-1.7146735e-05,0.025,620.82704,640.7981,653.83328
29186,2.0008164,2.5359977,2.9862184,5.5222161,-0.0014335169,0.025,621.09085,640.72392,653.26379
29213,2.0041548,2.4316251,2.9912011,5.4228262,-0.00077218171,0.025,621.09858,640.76978,652.31694
29214,2.0038223,2.4264165,2.9907048,5.4171213,-0.00073439921,0.025,621.09298,640.77304,652.28253
29240,1.9970649,2.4392027,2.9806194,5.4198221,-0.00077637082,0.025,620.85864,640.85405,651.52272
29267,2.0026072,2.4908817,2.9888913,5.479773,-0.00034628892,0.025,620.59363,640.87986,651.19051
29268,2.0023149,2.4878618,2.988455,5.4763168,-0.00029230411,0.025,620.58696,640.87965,651.19339
29274,2.0003878,2.4799215,2.9855788,5.4655003,-5.4757742e-05,0.025,620.55388,640.87759,651.2355
29294,1.9997072,2.5344655,2.984563,5.5190285,0.0002094667,0.025,620.51924,640.88162,651.66997
29321,1.99876,2.3358274,2.9831492,5.3189767,0.0023333417,0.025,620.5698,640.97655,652.78946
29322,1.9982909,2.3390828,2.9824491,5.321532,0.0022870363,0.025,620.57218,640.98179,652.83756
29348,1.9986772,2.3171244,2.9830257,5.3001501,0.0016775368,0.025,620.63923,641.11698,654.05149
29375,1.9924272,2.5222093,2.9736976,5.4959069,-0.0018126424,0.025,620.78133,641.1603,654.83883
29376,1.9922451,2.5340565,2.9734258,5.5074823,-0.0019705867,0.025,620.7893,641.15891,654.87538
29384,1.9909441,2.6376616,2.9714841,5.6091457,-0.0032373749,0.025,620.86042,641.14041,654.91173
29390,1.9902527,2.7236378,2.9704521,5.6940899,-0.0041443643,0.025,620.92128,641.11882,654.89716
29396,1.9985712,2.746472,2.9828674,5.7293394,-0.0041835065,0.025,620.98491,641.09211,654.83087
29402,1.9985475,2.7583704,2.9826037,5.7458799,-0.0042133566,0.025,621.08015,641.04113,654.61085
29408,1.9980842,2.7744876,2.9821407,5.7566283,-0.0041424146,0.025,621.11192,641.00939,654.41931
29429,2.011002,2.5701964,3.0014205,5.571617,-0.00066867831,0.025,621.18314,640.93004,653.70448
29430,2.010665,2.5547792,3.0009175,5.5556967,-0.00046193051,0.025,621.18243,640.92634,653.65785
29456,2.0014844,2.3110272,2.9872155,5.2982427,0.0031898644,0.025,621.00377,640.87546,652.31804
29483,2.0009508,2.1123327,2.986419,5.0987517,0.0048006407,0.025,620.6291,640.83681,651.09195
29484,2.0004602,2.1123773,2.9856868,5.0980641,0.0047330486,0.025,620.61538,640.83407,651.05763
29510,1.9870152,2.3871366,2.9656202,5.3527568,-0.00035181231,0.025,620.33825,640.73702,650.53311
29537,1.9911251,2.8822292,2.9717542,5.8539834,-0.0067162133,0.025,620.284,640.64573,650.84909
29538,1.9911507,2.8954013,2.9717924,5.8671936,-0.0068557585,0.025,620.28757,640.64399,650.87818
29564,2.004984,2.6373054,2.9924387,5.629744,-0.0035688353,0.025,620.46811,640.66325,651.9487
29591,2.0021058,2.5456082,2.9881429,5.5337511,-0.00012959925,0.025,620.72025,640.77942,653.32933
29592,2.0034338,2.5385333,2.9901249,5.5286582,7.7237162e-05,0.025,620.72985,640.78408,653.37723
29598,2.009143,2.4606533,2.998646,5.4592993,0.0015442551,0.025,620.7876,640.81078,653.64835
29604,2.0086221,2.3810252,2.9978685,5.3788937,0.0028151532,0.025,620.84557,640.83458,653.88566
29610,2.007112,2.3134547,2.9956147,5.3090693,0.0038697167,0.025,620.90387,640.85477,654.08321
29616,2.0049606,2.2637521,2.9924036,5.2561557,0.0046408716,0.025,620.96255,640.87102,654.23602
29622,2.0025453,2.2355773,2.9887988,5.2243761,0.0050886368,0.025,621.02141,640.8833,654.34003
29628,2.0002682,2.2257473,2.9854003,5.2111476,0.0052389382,0.025,621.07982,640.89183,654.40229
29632,1.9980611,2.2455523,2.980463,5.2260152,0.0049662972,0.025,621.1367,640.89708,654.42788
29646,1.9917326,2.3619045,2.9726609,5.3345655,0.0030348925,0.025,621.25438,640.90348,654.33963
29672,2.00787,2.3949343,2.9967459,5.3916802,0.0014743703,0.025,621.31751,640.94731,653.75655
29699,1.9943697,2.3901342,2.9765967,5.3667309,-0.0015898055,0.025,621.0332,641.04338,652.80117
29700,1.9939951,2.3996584,2.9760377,5.3756961,-0.0017788545,0.025,620.98208,641.05383,652.69402
29726,1.9993143,2.6790732,2.9839766,5.6630498,-0.005669982,0.025,620.51947,641.10129,651.93982
29753,2.0009295,2.5904611,2.9863873,5.5768484,-0.003797696,0.025,620.12538,641.04501,651.56167
29754,2.0007175,2.5897058,2.9860709,5.5757767,-0.0037061726,0.025,620.11679,641.04124,651.56026
29780,1.9947754,2.6941111,2.9772023,5.6713134,-0.0015212407,0.025,620.0563,640.94018,651.85268
29807,2.0116401,2.2618501,3.0023728,5.2642229,0.006225228,0.025,620.2651,640.89149,652.7182
29808,2.0110191,2.2463288,3.001446,5.2477749,0.0064277661,0.025,620.27714,640.89142,652.75614
29834,1.9973737,2.1214544,2.9810802,5.1025346,0.0073086501,0.025,620.65882,640.91264,653.69686
29861,1.9971578,2.3787641,2.9807581,5.3595222,0.0014917166,0.025,621.12892,640.89514,654.15282
29862,1.9970946,2.3831904,2.9806636,5.363854,0.0012765958,0.025,621.14614,640.88867,654.15346
29868,1.9954811,2.4192309,2.9782555,5.3974865,-0.00065315534,0.025,621.27852,640.87396,654.12028
29874,1.9934354,2.473409,2.9752023,5.4486113,-0.0017229103,0.025,621.36907,640.85785,654.04114
29888,1.9893623,2.6653378,2.9691232,5.6344611,-0.0056988238,0.025,621.5158,640.82625,653.75001
29892,1.9886177,2.7328596,2.9680119,5.7008715,-0.0068034295,0.025,621.55141,640.8172,653.61656
29915,2.0057254,2.9700535,2.9935451,5.9635986,-0.0093609772,0.025,621.58017,640.79505,652.59778
29916,2.0059512,2.9608327,2.9938822,5.9547149,-0.0092312241,0.025,621.57388,640.7954,652.54852
29920,2.0125341,2.8952593,3.0037071,5.8989664,-0.0082608899,0.025,621.5423,640.79785,652.35222
29930,2.0151885,2.6600708,3.0076689,5.6677397,-0.0051876441,0.025,621.41452,640.81033,651.79843
29936,2.0135927,2.5343199,3.0052871,5.5396069,-0.0033655635,0.025,621.30882,640.82072,651.63295
29942,2.0114988,2.4263556,3.0021619,5.4285175,-0.0016292316,0.025,621.18634,640.83192,651.40796
29944,2.0107243,2.3658791,2.9998113,5.3656904,-0.00055399298,0.025,621.09756,640.83927,651.27514
29969,2.0005345,2.2092213,2.9857977,5.195019,0.003706432,0.025,620.5478,640.86508,650.81426
29970,2.0001424,2.2095937,2.9852126,5.1948062,0.003804944,0.025,620.52458,640.86526,650.80649
29996,2.0001211,2.3025923,2.9851807,5.287773,0.0047669252,0.025,620.03279,640.84284,650.96466
30023,1.9909817,2.5114757,2.9715401,5.4830159,0.0021105455,0.025,619.86254,640.80164,651.82455
30024,1.9906113,2.526044,2.9709873,5.4970313,0.0019164386,0.025,619.86327,640.801,651.8703
30050,2.00077,2.5766197,2.9861492,5.5627688,-0.0001713872,0.025,620.0267,640.8223,653.28962
30077,2.0008147,2.3924328,2.986216,5.3786488,-0.00071402114,0.025,620.4613,640.88358,654.66126
30078,2.0005462,2.3920193,2.9858152,5.3778345,-0.00079112226,0.025,620.48221,640.88532,654.70032
30104,1.9954181,2.4889084,2.9781615,5.4670699,-0.0032216721,0.025,621.09328,640.89442,655.26184
30112,1.9940653,2.55662,2.9876381,5.5442581,-0.0033922815,0.025,621.6635,640.84995,654.76908
30131,2.0017676,2.55662,2.9876381,5.5442581,-0.0033922815,0.025,621.6635,640.84995,654.76908
30132,2.0014894,2.5548115,2.9863597,5.5388774,-0.003217232,0.025,621.70538,640.84549,654.6485
30136,2.0003128,2.5520266,2.9854669,5.5374935,-0.0031071148,0.025,621.72984,640.84286,654.56205
30158,2.008251,2.5834131,2.9973146,5.5807278,-0.0012403665,0.025,621.79056,640.83896,653.37431
30185,2.0010555,2.3973498,2.9865754,5.3839251,0.0028387117,0.025,621.36064,640.89448,651.85159
30186,2.0028854,2.3893237,2.9893065,5.3786301,0.0030289988,0.025,621.33705,640.89762,651.80344
30212,2.0006134,2.2233091,2.9859156,5.2092247,0.0051514633,0.025,620.63452,640.97483,650.92649
30239,1.9896925,2.4451157,2.9696161,5.4147319,0.00117687,0.025,619.99638,640.99461,650.71928
30240,1.9893597,2.6554293,2.9779263,5.6333556,-0.0030856024,0.025,619.69515,640.97608,651.30614
30266,1.9952605,2.6554293,2.9779263,5.6333556,-0.0030856024,0.025,619.69515,640.97608,651.30614
30293,2.0062634,2.5860556,2.9943482,5.5804038,-0.0032475511,0.025,619.78295,640.98703,652.53212
30294,2.0060067,2.5774727,2.993965,5.5714377,-0.0031779291,0.025,619.79308,640.98813,652.5817
30320,1.9996733,2.4902708,2.9845124,5.4747831,-0.0017654042,0.025,620.2124,641.01136,653.75226
30347,2.0015622,2.3279844,2.9873316,5.315316,0.0012592729,0.025,620.91929,640.97004,654.35863
30348,2.0011999,2.3267333,2.9867909,5.3135241,0.0013142446,0.025,620.94862,640.96682,654.36392
30374,1.9952206,2.4656836,2.9778667,5.4435503,0.0010053011,0.025,621.65683,640.85128,654.04539
30401,1.9957807,2.4992733,2.9787027,5.4779761,0.0010267573,0.025,621.95604,640.72302,652.94886
30402,1.9992449,2.4995158,2.983873,5.4833888,0.0011065557,0.025,621.95381,640.71972,652.9027
30428,1.9988008,2.3354845,2.9832103,5.3186948,0.0018016276,0.025,621.58151,640.68331,651.86681
30455,1.9925185,2.5635773,2.9738338,5.5374111,-0.0017715078,0.025,620.81119,640.70731,651.33997
30456,1.9924927,2.574822,2.9737954,5.5710911,-0.0022024502,0.025,620.7221,640.71013,651.32406
30460,1.9945262,2.617455,2.9768303,5.5942853,-0.0024093604,0.025,620.66364,640.71183,651.31847
30466,2.0005647,2.6112229,2.9858428,5.5970657,-0.0024330826,0.025,620.49208,640.71601,651.33655
30474,2.0000296,2.6078521,2.9850441,5.5928962,-0.0026101139,0.025,620.2283,640.71996,651.41873
30480,1.9991827,2.6130851,2.9837802,5.5968653,-0.0027317356,0.025,620.13337,640.72084,651.48323
30486,1.9981475,2.6272689,2.9822352,5.6095041,-0.0028539114,0.025,620.00445,640.72211,651.60804
30492,1.9970742,2.6511091,2.9806332,5.6317423,-0.0029747075,0.025,619.893,640.72416,651.76474
30498,1.9964192,2.6826555,2.9796556,5.6623111,-0.003062245,0.025,619.79995,640.72802,651.9508
30504,2.0057244,2.6592307,2.9935437,5.6527744,-0.0023561403,0.025,619.72593,640.73462,652.16389
30511,2.0060307,2.5911642,2.9940008,5.585165,-0.0013758819,0.025,619.6647,640.74647,652.44202
30518,2.0039104,2.5435759,2.9908363,5.5344122,-0.00057981055,0.025,619.63048,640.76877,652.83271
30536,2.0118311,2.348332,3.0026579,5.3509899,0.0024104062,0.025,619.66487,640.82493,653.55824
30540,2.0099893,2.2873131,2.999909,5.2872222,0.0030723098,0.025,619.69636,640.84123,653.73069
30544,2.008169,2.2371596,2.9957556,5.2121047,0.0038114306,0.025,619.75989,640.86739,653.97415
30550,2.0051063,2.1841964,2.9926211,5.1640399,0.0041959297,0.025,619.84298,640.89602,654.19446
30556,2.0017993,2.1607016,2.9876854,5.1483871,0.0042103856,0.025,619.94555,640.92652,654.38676
30562,1.9987003,2.1656638,2.9830602,5.148724,0.0038823633,0.025,620.06719,640.95762,654.54688
30568,1.9960119,2.1956939,2.9790478,5.1747417,0.0034949153,0.025,620.15846,640.98787,654.67127
30574,1.9937509,2.2468858,2.9756732,5.222559,0.0026964109,0.025,620.3096,641.00683,654.73286
30580,1.9918175,2.3160324,2.9727876,5.28882,0.0016779179,0.025,620.47593,641.0325,654.79141
30586,1.9913921,2.3933308,2.9721527,5.3654835,0.00057842574,0.025,620.65449,641.05383,654.8048
30590,1.9904596,2.4494821,2.9707609,5.420243,-0.00064200118,0.025,620.8411,641.06998,654.75887
30617,1.9934198,2.6876015,2.9751791,5.6627807,-0.0037875666,0.025,621.60756,641.07885,653.96124
30618,1.9932664,2.6978832,2.9749501,5.6728333,-0.0039081834,0.025,621.68589,641.07473,653.81091
30620,1.9930081,2.7189696,2.9745645,5.6935341,-0.0041430602,0.025,621.73499,641.07159,653.70577
30644,2.0025586,2.6795661,2.9888187,5.6683848,-0.0031597794,0.025,622.04527,641.02853,652.39267
30645,2.0023721,2.6763037,2.9885403,5.664844,-0.0030832555,0.025,622.04899,641.02287,652.20811
30671,2.0084434,2.3473508,2.9976018,5.3449526,0.0016680218,0.025,621.75602,640.98689,650.92818
30698,1.9980354,2.2541991,2.9820679,5.236267,0.0032135319,0.025,621.00052,640.95295,650.24918
30699,1.9977201,2.2580725,2.9815973,5.2396698,0.0031760413,0.025,620.96985,640.95129,650.24244
30705,1.9958123,2.2912645,2.9787498,5.2700143,0.0028162314,0.025,620.78742,640.94032,650.23077
30725,1.9898748,2.5253193,2.9698882,5.4952075,0.00012702972,0.025,620.24185,640.89245,650.54938
30752,2.0010489,2.6779262,2.9865655,5.6644917,-0.0017120718,0.025,619.76347,640.81196,651.74148
30753,2.0033911,2.6692137,2.9900613,5.659275,-0.0015975264,0.025,619.7521,640.80909,651.79741
30779,2.0046949,2.5047696,2.9920072,5.4967768,-0.00033338859,0.025,619.64242,640.76351,653.3543
30780,2.0091935,2.4843308,2.9987212,5.4830521,-5.0086415e-05,0.025,619.64571,640.76306,653.41612
30806,2.0015104,2.2068069,2.9872543,5.1940611,0.0017846305,0.025,619.93753,640.78198,654.79867
30833,1.9923978,2.3615353,2.9736537,5.335189,-0.00085341504,0.025,620.63302,640.82218,655.37482
30834,1.9920885,2.3738057,2.9731921,5.3469978,-0.0010079379,0.025,620.6643,640.82315,655.37403
30860,1.9863847,2.827691,2.9646792,5.7923702,-0.0054049612,0.025,621.48038,640.82565,654.78189
30887,2.0094575,2.7270841,2.9991153,5.7261994,-0.0018966526,0.025,621.9834,640.80942,653.32178
30914,2.0151401,2.3169557,3.0075966,5.3245523,0.0046187703,0.025,621.80297,640.81199,651.81852
30915,2.0146712,2.2957553,3.0068968,5.3026522,0.0048622563,0.025,621.78449,640.8124,651.77238
30919,2.0124539,2.1868306,3.0018168,5.1886473,0.0060604189,0.025,621.661,640.81557,651.5173
30941,1.9999182,2.0507862,2.9848779,5.0356641,0.0067721706,0.025,621.14414,640.83167,650.9629
30968,1.9873933,2.346058,2.9661845,5.3122425,0.00070946452,0.025,620.40872,640.84256,651.01543
30969,1.9869355,2.3662427,2.9655013,5.331744,0.00036889907,0.025,620.38428,640.84232,651.03332
30995,1.9927865,2.9281367,2.9742338,5.9023705,-0.0077693022,0.025,619.88109,640.82269,651.80727
31022,2.0061673,2.724893,2.9942046,5.7190976,-0.0057998182,0.025,619.66699,640.81056,652.99176
31023,2.0060189,2.7161299,2.9939832,5.7101131,-0.0056577939,0.025,619.66652,640.81085,653.03551
31049,2.0107774,2.399241,3.0010853,5.4003264,9.4675267e-05,0.025,619.87151,640.83497,653.9564
31076,2.0013599,2.1697631,2.9870296,5.1567928,0.0046499213,0.025,620.4946,640.87479,654.16419
31077,2.0009382,2.1689911,2.9864002,5.1553913,0.0047097392,0.025,620.52345,640.87612,654.15501
31103,1.9888909,2.3895573,2.9684197,5.357977,0.0029366957,0.025,621.29788,640.90904,653.53747
31130,2.0072671,2.6415178,2.9958462,5.637364,0.00019948408,0.025,621.83276,640.94699,652.39165
31157,2.0005987,2.5073772,2.9858936,5.4932708,-9.0146306e-05,0.025,621.78326,640.98464,651.33498
31184,2.0045211,2.3979852,2.9917477,5.3897328,-0.00025155101,0.025,621.25088,641.00534,651.00619
31185,2.0043523,2.3917406,2.9914958,5.3832364,-0.00024238463,0.025,621.22663,641.00539,651.0114
31211,1.9973611,2.3528534,2.9810615,5.3339149,-0.0010136683,0.025,620.592,640.98519,651.54291
31238,1.9879767,2.6871699,2.9670553,5.6542252,-0.0042532182,0.025,620.06918,640.92134,652.75518
31239,1.9877898,2.7056766,2.9667763,5.6724528,-0.0043840779,0.025,620.05452,640.91837,652.80869
31265,2.0099283,2.4911588,2.999818,5.4909768,-0.00023030868,0.025,619.81655,640.84357,654.18864
31292,1.9990419,2.3235042,2.98357,5.3070742,0.0028510826,0.025,619.93733,640.77456,655.07251
31293,1.9986499,2.3261063,2.9829849,5.3090912,0.0028653925,0.025,619.95025,640.77173,655.08729
31299,1.9966186,2.3522795,2.9799532,5.3322327,0.0028237263,0.025,620.04049,640.7546,655.14516
31319,2.0011259,2.3121748,2.9866805,5.2988552,0.0034065347,0.025,620.47667,640.70168,654.95143
31325,1.9992592,2.3143446,2.9838943,5.2982389,0.0031739828,0.025,620.63524,640.68939,654.78393
31331,1.9970494,2.3356075,2.9805963,5.3162038,0.0026827451,0.025,620.79934,640.67657,654.49327
31347,1.9921394,2.4855477,2.9732681,5.4588158,0.00030184915,0.025,621.22617,640.66387,653.72145
31353,1.990157,2.5694455,2.9703094,5.5397549,-0.00087324596,0.025,621.36693,640.6633,653.48971
31359,1.9885798,2.6685759,2.9679553,5.6365313,-0.0021427495,0.025,621.48906,640.66499,652.99267
31373,2.0050428,2.8522699,2.9925264,5.8447963,-0.0039130484,0.025,621.67786,640.67374,652.20699
31400,2.006986,2.3922734,2.9954266,5.3877,-5.8479986e-05,0.025,621.64434,640.71089,650.72715
31427,1.996619,2.3661164,2.9799538,5.3460702,4.3161068e-05,0.025,621.23158,640.76333,650.11736
31454,2.0012158,2.3860187,2.9868146,5.3728332,0.00012269203,0.025,620.68856,640.81837,650.52828
31455,2.0009576,2.3849748,2.9864292,5.371404,0.00013084526,0.025,620.66906,640.82018,650.56226
31461,1.9993266,2.3871277,2.983995,5.3711226,0.00010510368,0.025,620.55494,640.83122,650.79161
31481,1.9916932,2.5368581,2.9726021,5.5094602,-0.0011961851,0.025,620.22373,640.87984,651.82588
31508,2.0126337,2.5636082,3.0038558,5.567464,2.9249943e-05,0.025,619.96835,640.95887,653.53681
