Step,Temp,PotEng,KinEng,TotEng,Press,Density,c_MSD[1],c_MSD[2],c_MSD[3]
26837,1.9915313,2.7044224,2.9723605,5.6767828,-0.0032881622,0.025,11645.274,12056.834,11950.051
26838,1.9799328,2.7207517,2.9550497,5.6758014,-0.003741897,0.025,11645.337,12056.886,11950.114
26864,2.1573691,2.6443101,3.2198733,5.8641835,0.0021856084,0.025,11647.09,12058.445,11951.795
26891,2.0134996,2.4397542,3.0051482,5.4449024,0.00061755864,0.025,11649.043,12060.463,11953.571
26892,1.9926369,2.4469705,2.9740106,5.4209811,-6.4010981e-06,0.025,11649.111,12060.539,11953.633
26918,1.8912413,2.573738,2.8226777,5.3964156,-0.0038381371,0.025,11650.792,12062.568,11955.166
26945,2.1285585,2.5276481,3.1768736,5.7045217,0.0036594542,0.025,11652.395,12064.751,11956.729
26972,1.8127944,2.8509813,2.7055956,5.5565769,-0.0065686886,0.025,11653.775,12066.674,11958.232
26999,2.3693685,2.2968629,3.5362825,5.8331453,0.013408081,0.025,11655.062,12068.101,11959.73
27000,2.3769256,2.2842418,3.5475614,5.8318032,0.013888456,0.025,11655.21,12068.236,11959.902
27026,1.8781103,2.4313436,2.8030796,5.2344231,-0.0031601122,0.025,11656.376,12069.154,11961.239
27053,1.9371498,2.570874,2.8911961,5.46207,-0.0051801961,0.025,11657.758,12070.099,11962.749
27054,1.950059,2.5717995,2.9104631,5.4822625,-0.0048794867,0.025,11657.814,12070.138,11962.808
27080,2.0282605,2.7417628,3.0271788,5.7689417,-0.0037263693,0.025,11659.393,12071.348,11964.435
27107,2.1662037,2.637882,3.233059,5.870941,0.0033249439,0.025,11661.246,12073.032,11966.226
27108,2.174297,2.62477,3.2451383,5.8699083,0.0037536913,0.025,11661.318,12073.245,11966.429
27134,1.8979074,2.474794,2.8326267,5.3074207,1.8345778e-05,0.025,11663.135,12075.026,11967.976
27161,2.0212198,2.278831,3.0166705,5.2955015,0.0057162072,0.025,11664.843,12077.101,11969.56
27162,2.0297843,2.2709077,3.0294531,5.3003609,0.0059965019,0.025,11664.904,12077.18,11969.731
27188,1.959369,2.3346834,2.9243583,5.2590416,0.0018788007,0.025,11666.357,12079.201,11971.066
27215,1.7982922,2.6894543,2.6839512,5.3734055,-0.0072794504,0.025,11667.597,12081.007,11972.477
27216,1.8305806,2.6731703,2.7321415,5.4053118,-0.0063330869,0.025,11667.641,12081.067,11972.53
27242,2.1712812,2.44406,3.2406371,5.6846971,0.0043082166,0.025,11668.817,12082.471,11973.986
27269,1.8029255,2.6762426,2.6908663,5.367109,-0.0074943604,0.025,11670.103,12083.557,11975.504
27270,1.8021796,2.6783171,2.689753,5.3680702,-0.0075032812,0.025,11670.153,12083.593,11975.561
27296,2.2129161,2.3894301,3.3027773,5.6922075,0.0070387391,0.025,11671.56,12084.568,11977.092
27323,1.8779534,2.5454032,2.8028455,5.3482486,-0.0028897158,0.025,11673.238,12085.842,11978.777
27324,1.8588721,2.5623335,2.7743666,5.3367001,-0.00354574,0.025,11673.302,12085.895,11978.838
27350,2.0135333,2.4434665,3.0051985,5.448665,0.0016824477,0.025,11675.071,12087.462,11980.464
27377,1.99812,2.4617951,2.9821941,5.4439892,0.0012583258,0.025,11677.048,12089.467,11982.196
27378,1.9866695,2.4712993,2.9651043,5.4364036,0.00086199057,0.025,11677.12,12089.545,11982.258
27404,1.8963566,2.5891328,2.8303122,5.4194449,-0.0026772222,0.025,11678.893,12091.596,11983.835
27431,2.2220149,2.5522715,3.3163572,5.8686287,0.006038789,0.025,11680.566,12093.781,11985.456
27432,2.2166254,2.5566044,3.3083134,5.8649178,0.0058291924,0.025,11680.625,12093.86,11985.516
27458,1.9539314,2.6663657,2.9162426,5.5826082,-0.0031436621,0.025,11682.003,12095.68,11987.006
27485,2.0440083,2.416103,3.0506823,5.4667854,0.00051193107,0.025,11683.233,12097.05,11988.493
27486,2.0392489,2.4173306,3.0435789,5.4609095,0.00035361898,0.025,11683.277,12097.093,11988.548
27512,1.9285576,2.5382828,2.8783722,5.416655,-0.0037756327,0.025,11684.433,12098.077,11989.988
27539,2.0233143,2.5343672,3.0197966,5.5541638,-0.0001215112,0.025,11685.761,12099.104,11991.557
27540,2.0232899,2.538209,3.0197602,5.5579692,-9.2891504e-05,0.025,11685.815,12099.233,11991.739
27566,1.9657901,2.7602067,2.9339417,5.6941483,-0.0015783793,0.025,11687.33,12100.441,11993.242
27593,2.445435,2.4259921,3.6498117,6.0758038,0.014206413,0.025,11689.212,12102.29,11995.121
27594,2.4275435,2.4242116,3.6231087,6.0473204,0.013687249,0.025,11689.285,12102.367,11995.193
27620,1.8724122,2.7075201,2.7945752,5.5020954,-0.0065550363,0.025,11691.128,12104.388,11996.94
27647,2.0351248,2.7249325,3.0374238,5.7623563,-0.0040973452,0.025,11692.977,12106.575,11998.651
27648,2.0533252,2.7159539,3.0645878,5.7805418,-0.003537876,0.025,11693.045,12106.659,11998.841
27674,2.0966345,2.6593049,3.1292269,5.7885319,-0.00099053675,0.025,11694.743,12108.816,12000.334
27701,1.9672576,2.5986921,2.936132,5.5348241,-0.0015112454,0.025,11696.217,12110.648,12001.858
27702,1.9836355,2.5766513,2.960576,5.5372272,-0.00078146024,0.025,11696.267,12110.705,12001.913
27728,2.0923813,2.1946114,3.1228791,5.3174905,0.0074930924,0.025,11697.582,12111.977,12003.335
27755,1.8456326,2.3208222,2.7546067,5.0754289,-0.00040250179,0.025,11698.977,12112.94,12004.761
27756,1.8491682,2.3230121,2.7598836,5.0828957,-0.00036697409,0.025,11699.031,12112.974,12004.814
27782,2.0155583,2.4264633,3.0082208,5.4346841,0.0018483042,0.025,11700.526,12113.943,12006.29
27809,1.9136496,2.9005787,2.856122,5.7567007,-0.0061388243,0.025,11702.24,12115.335,12008.005
27810,1.9197605,2.9071396,2.8652426,5.7723821,-0.0060607625,0.025,11702.307,12115.396,12008.072
27816,2.0292311,2.838323,3.0286275,5.8669505,-0.0027912661,0.025,11702.713,12115.778,12008.481
27836,2.1875835,2.6813901,3.2649683,5.9463584,0.0025302962,0.025,11704.122,12117.219,12009.891
27863,1.9632711,2.6961459,2.9301822,5.6263281,-0.0034320644,0.025,11705.971,12119.351,12011.733
27864,1.9648226,2.6913595,2.9324977,5.6238572,-0.0033338138,0.025,11706.036,12119.432,12011.799
27890,2.0948855,2.4410633,3.1266166,5.5676799,0.0029390512,0.025,11707.612,12121.547,12013.457
27917,1.8631488,2.4472782,2.7807496,5.2280278,-0.0027600097,0.025,11708.942,12123.607,12015.019
27918,1.8531295,2.4549108,2.7384095,5.2094035,-0.0036401378,0.025,11709.07,12123.815,12015.181
27944,2.1336047,2.3111497,3.184405,5.4955547,0.0062880712,0.025,11710.048,12125.318,12016.467
27971,2.0465346,2.4373284,3.0544528,5.4917812,0.0019012664,0.025,11711.262,12126.7,12017.975
27972,2.0281799,2.4575989,3.0270584,5.4846573,0.0011576379,0.025,11711.311,12126.744,12018.03
27998,1.8522188,2.8379425,2.7644365,5.602379,-0.0083174945,0.025,11712.716,12127.8,12019.506
28025,2.1873353,2.6849716,3.2645979,5.9495695,0.0026905822,0.025,11714.565,12128.995,12021.212
28052,1.8805928,2.7848383,2.8067848,5.5916231,-0.0045923321,0.025,11716.653,12130.503,12023.003
28079,2.1102973,2.2577116,3.1496187,5.4073302,0.007120098,0.025,11718.783,12132.327,12024.795
28080,2.104659,2.2505455,3.1412036,5.3917491,0.0070438737,0.025,11718.861,12132.4,12024.861
28106,1.8577323,2.3247057,2.7726654,5.0973711,-0.00086419235,0.025,11720.754,12134.328,12026.504
28133,1.9548838,2.4168034,2.9176641,5.3344675,-0.00043882592,0.025,11722.447,12136.415,12028.137
28134,1.9600155,2.422777,2.9253231,5.3481001,-0.00039540809,0.025,11722.504,12136.494,12028.197
28160,2.006926,2.6698572,2.995337,5.6651942,-0.0020241212,0.025,11723.823,12138.517,12029.743
28187,2.19713,2.578933,3.2792165,5.8581495,0.0036352536,0.025,11724.91,12140.371,12031.333
28188,2.1984231,2.6150671,2.6715963,5.2866634,-0.0070710278,0.025,11725.944,12141.734,12032.857
28214,1.7900143,2.6150671,2.6715963,5.2866634,-0.0070710278,0.025,11725.944,12141.734,12032.857
28241,2.0595473,2.4348529,3.0738743,5.5087272,0.003497067,0.025,11727.19,12142.759,12034.365
28242,2.0757455,2.4219043,3.0980501,5.5199544,0.0052826486,0.025,11727.352,12142.874,12034.542
28268,2.0185614,2.3808618,3.0127028,5.3935646,0.0039621828,0.025,11728.79,12143.883,12035.996
28295,1.8208984,2.6109277,2.7176909,5.3286186,-0.0033742385,0.025,11730.603,12145.3,12037.657
28296,1.8491048,2.5879249,2.759789,5.3477139,-0.0024443156,0.025,11730.676,12145.36,12037.721
28304,2.0674871,2.4076295,3.0857245,5.4933539,0.004796671,0.025,11731.435,12146.008,12038.38
28322,2.1692585,2.2369887,3.2376184,5.4746071,0.0083227335,0.025,11732.717,12147.157,12039.461
28349,1.8020197,2.5277948,2.6895144,5.2173092,-0.0064507047,0.025,11734.808,12149.21,12041.218
28350,1.7984359,2.5360987,2.6841656,5.2202643,-0.00670135,0.025,11734.881,12149.286,12041.281
28376,2.0456566,2.5870265,3.0531425,5.640169,-0.0016268469,0.025,11736.671,12151.356,12042.922
28403,1.9609545,2.7830245,2.9267246,5.7097491,-0.0044016146,0.025,11738.19,12153.5,12044.593
28404,1.9532853,2.7942412,2.9152784,5.7095196,-0.0046197065,0.025,11738.239,12153.574,12044.653
28410,1.925268,2.8101144,2.9139193,5.7240337,-0.0040988961,0.025,11738.611,12154.147,12045.127
28430,2.1800691,2.499767,3.2537531,5.7535201,0.0060023591,0.025,11739.388,12155.3,12046.182
28457,1.8616115,2.3715809,2.7784552,5.1500361,-0.00011892121,0.025,11740.524,12156.603,12047.678
28458,1.8587356,2.3709601,2.7741629,5.1451229,-0.00017994163,0.025,11740.567,12156.642,12047.731
28484,2.0225125,2.2985307,3.0186,5.3171306,0.004505718,0.025,11741.81,12157.623,12049.155
28511,1.9799301,2.5341083,2.9550457,5.4891541,-0.00054262369,0.025,11743.415,12158.787,12050.775
28512,1.9685858,2.553692,2.9381143,5.4918063,-0.0010960926,0.025,11743.481,12158.837,12050.837
28538,2.156315,2.7760583,3.2183002,5.9943585,0.00011936263,0.025,11745.363,12160.359,12052.569
28565,2.0738794,2.7109338,3.095265,5.8061988,-0.002483424,0.025,11747.634,12162.392,12054.548
28566,2.0564223,2.7171634,3.0692102,5.7863736,-0.0030190199,0.025,11747.716,12162.471,12054.619
28572,1.9635616,2.7554455,2.9306157,5.6860611,-0.0058756813,0.025,11748.204,12162.942,12055.183
28578,1.902582,2.7842481,2.8396037,5.6238518,-0.0076892384,0.025,11748.679,12163.414,12055.461
28592,1.9373498,2.7173843,2.8914946,5.6088789,-0.0055384902,0.025,11749.732,12164.53,12056.415
28619,2.1431511,2.3630625,3.1986531,5.5617156,0.0052345266,0.025,11751.516,12166.731,12058.19
28620,2.1301347,2.3597581,3.179226,5.5389841,0.0049984641,0.025,11751.574,12166.812,12058.252
28640,1.7798704,2.4577304,2.6564566,5.114187,-0.0037084524,0.025,11752.56,12168.303,12059.517
28646,1.7478404,2.5154737,2.6086518,5.1241254,-0.0046257504,0.025,11752.809,12168.711,12059.733
28673,2.1546336,2.1980335,3.2157907,5.4138242,0.010152512,0.025,11753.838,12170.365,12061.192
28674,2.1567803,2.195646,3.2189945,5.4146405,0.010234665,0.025,11753.875,12170.42,12061.247
28700,1.8364613,2.4587796,2.7409184,5.199698,-0.0018494266,0.025,11754.913,12171.661,12062.659
28727,2.0382702,2.6031273,3.0421183,5.6452457,0.00024958376,0.025,11756.246,12172.759,12064.191
28728,2.0529454,2.6035909,3.064021,5.667612,0.00057774071,0.025,11756.304,12172.802,12064.252
28754,2.0239248,2.675428,3.0207077,5.6961357,-0.0019183385,0.025,11758.028,12174.067,12065.933
28781,2.0484854,2.5717892,3.0573644,5.6291536,-0.00034748733,0.025,11760.091,12175.713,12067.755
28782,2.0638032,2.5520929,3.0802263,5.6323192,0.00024917765,0.025,11760.173,12175.781,12067.824
28808,1.9641828,2.3706054,2.9315428,5.3021483,-0.00016994121,0.025,11762.325,12177.672,12069.625
28835,1.8555322,2.4358223,2.7693818,5.2052042,-0.0026549754,0.025,11764.358,12179.678,12071.368
28836,1.867052,2.4319449,2.7865752,5.2185201,-0.0022613178,0.025,11764.429,12179.755,12071.432
28862,2.0628152,2.3968881,3.0787516,5.4756397,0.0046205624,0.025,11766.145,12181.793,12073.081
28889,1.8847092,2.7013433,2.8129285,5.5142718,-0.002209668,0.025,11767.539,12183.827,12074.693
28890,1.9001694,2.6859059,2.8360028,5.5219086,-0.001685422,0.025,11767.669,12184.037,12074.867
28916,2.2004654,2.3664173,3.2841947,5.6506119,0.0077709861,0.025,11768.638,12185.567,12076.258
28943,1.7021586,2.5693665,2.5404717,5.1098382,-0.0089685142,0.025,11769.695,12186.839,12077.728
28944,1.7065785,2.5717483,2.5470684,5.1188167,-0.008906456,0.025,11769.737,12186.879,12077.782
28970,2.1122183,2.4225698,3.1524857,5.5750556,0.0033628792,0.025,11771.029,12187.928,12079.274
28997,1.9293464,2.593938,2.8795495,5.4734875,-0.0023507185,0.025,11772.75,12189.22,12080.979
28998,1.912587,2.6090782,2.8545361,5.4636143,-0.0029004022,0.025,11772.819,12189.274,12081.043
29024,2.0940147,2.4746461,3.125317,5.5999631,0.0038954699,0.025,11774.727,12190.849,12082.762
29051,2.0942906,2.3770332,3.1257287,5.5027619,0.004144256,0.025,11776.987,12192.874,12084.694
29052,2.0621772,2.3886577,3.0777995,5.4664571,0.0031348453,0.025,11777.069,12192.951,12084.764
29078,1.8088318,2.5962686,2.6996815,5.2959501,-0.0069225067,0.025,11779.061,12194.928,12086.487
29105,2.0910122,2.5698679,3.1208357,5.6907036,0.0012067006,0.025,11780.872,12197.1,12088.252
29106,2.0920405,2.5745841,3.1223705,5.6969546,0.0012364439,0.025,11780.931,12197.182,12088.316
29132,1.9982416,2.7178385,2.9823756,5.7002141,-0.0011444625,0.025,11782.272,12199.217,12089.937
29159,1.9628535,2.4422947,2.9295589,5.3718535,0.0013621616,0.025,11783.367,12200.94,12091.507
29160,1.9468415,2.4405442,2.9056609,5.3462051,0.00098653692,0.025,11783.406,12200.993,12091.562
29186,1.8815301,2.3835193,2.8081837,5.191703,0.00030963801,0.025,11784.472,12202.156,12092.968
29213,2.1422667,2.2107404,3.1973331,5.4080735,0.0078925221,0.025,11785.873,12203.239,12094.521
29220,2.0672612,2.2701018,3.0853873,5.355489,0.0047709018,0.025,11786.289,12203.542,12094.941
29240,1.6719007,2.6394436,2.4953117,5.1347554,-0.010545541,0.025,11787.555,12204.501,12096.152
29267,2.1718455,2.4595876,3.2414794,5.701067,0.0043598645,0.025,11789.558,12206.153,12097.929
29268,2.187363,2.4483897,3.2646393,5.713029,0.0049146873,0.025,11789.642,12206.224,12098.001
29294,1.9571634,2.5272136,2.9210664,5.44828,-0.0010886087,0.025,11791.855,12208.193,12099.873
29321,1.8996453,2.5886692,2.8352207,5.4238899,-0.0022940542,0.025,11793.955,12210.268,12101.703
29322,1.9162217,2.5807643,2.8599609,5.4407252,-0.0017347867,0.025,11794.028,12210.347,12101.77
29348,2.1802632,2.4371057,3.2540428,5.6911485,0.0074269687,0.025,11795.762,12212.461,12103.505
29375,1.9007648,2.5498943,2.8368914,5.3867857,-0.0016515849,0.025,11797.113,12214.489,12105.137
29376,1.9092205,2.5356662,2.8495115,5.3851778,-0.0013552865,0.025,11797.238,12214.69,12105.307
29402,2.0271749,2.381299,3.0255585,5.4068575,0.0018388929,0.025,11798.178,12216.122,12106.642
29429,1.8898932,2.560015,2.8206657,5.3806807,-0.0044923303,0.025,11799.307,12217.401,12108.144
29430,1.8921724,2.5623959,2.8240674,5.3864633,-0.0044746361,0.025,11799.353,12217.53,12108.315
29436,1.9272928,2.5663491,2.8764845,5.4428336,-0.0036753205,0.025,11799.739,12217.787,12108.661
29456,2.1083321,2.5720001,3.1466857,5.7186858,0.0011575538,0.025,11800.734,12218.594,12109.762
29483,1.9391717,2.8312404,2.8942138,5.7254542,-0.0046894242,0.025,11802.536,12220.042,12111.559
29510,2.1816776,2.4121603,3.2561538,5.6683142,0.0066355767,0.025,11804.629,12221.842,12113.475
29537,1.8572287,2.3872103,2.7719138,5.1591241,-0.0015065636,0.025,11806.774,12223.814,12115.356
29538,1.8522033,2.3916283,2.7644135,5.1560418,-0.0016918559,0.025,11806.851,12223.888,12115.423
29544,1.8415712,2.4119707,2.748545,5.1605157,-0.0022334137,0.025,11807.308,12224.483,12115.958
29564,2.0073671,2.3902538,2.9959955,5.3862493,0.0020456237,0.025,11808.791,12225.871,12117.16
29591,1.9735179,2.6130731,2.9454754,5.5585485,-0.0014792542,0.025,11810.572,12228.048,12118.927
29592,1.9632113,2.6301014,2.9300928,5.5601942,-0.0019221932,0.025,11810.631,12228.128,12118.99
29618,2.1622925,2.7217294,3.2272215,5.948951,0.0023613879,0.025,11811.987,12230.114,12120.594
29645,2.2212368,2.5945303,3.315196,5.9097263,0.0040649854,0.025,11813.297,12231.923,12122.281
29646,2.2057234,2.6003873,3.2920421,5.8924294,0.0035251224,0.025,11813.346,12231.98,12122.342
29652,2.107985,2.6441999,3.1461676,5.7903675,6.1921301e-05,0.025,11813.644,12232.312,12122.705
29672,1.8894205,2.7366364,2.8199602,5.5565966,-0.0077955558,0.025,11814.702,12233.283,12123.896
29699,2.0671533,2.565557,3.0852263,5.6507833,-0.00087326791,0.025,11816.363,12234.506,12125.554
29700,2.0743285,2.5614864,3.0959353,5.6574216,-0.00057646931,0.025,11816.43,12234.554,12125.619
29708,2.1041073,2.552912,3.1403801,5.6932921,0.0009163335,0.025,11816.985,12235.063,12126.274
29726,1.9566094,2.688025,2.9202396,5.6082646,-0.0024315561,0.025,11818.296,12235.972,12127.355
29753,1.9319641,2.3385616,2.8834565,5.222018,0.0021785767,0.025,11820.337,12237.719,12129.198
29754,1.9253839,2.3328751,2.8736355,5.2065106,0.0021276178,0.025,11820.412,12237.787,12129.266
29780,1.8775746,2.3051364,2.8022801,5.1074165,0.0023737435,0.025,11822.317,12239.613,12131
29807,2.2425466,2.284191,3.3470008,5.6311918,0.010784447,0.025,11824.206,12241.719,12132.854
29808,2.2389142,2.2910369,3.3415794,5.6326163,0.010501785,0.025,11824.272,12241.802,12132.924
29834,1.815752,2.7850005,2.7100099,5.4950104,-0.0090274124,0.025,11825.758,12243.906,12134.636
29861,2.0726393,2.7937706,3.0934142,5.8871848,-0.0036937722,0.025,11826.94,12245.941,12136.293
29862,2.093635,2.7742948,3.1247502,5.899045,-0.0029365259,0.025,11826.982,12246.013,12136.354
29888,2.1051186,2.5226152,3.1418895,5.6645047,0.0010926382,0.025,11828.095,12247.666,12137.926
29915,1.9268251,2.508773,2.8757864,5.3845594,-0.001836536,0.025,11829.463,12248.955,12139.478
29916,1.9308123,2.5035053,2.8817374,5.3852427,-0.0016158048,0.025,11829.521,12248.999,12139.537
29942,2.0497702,2.4224459,3.059282,5.4817279,0.0039167732,0.025,11831.227,12250.166,12141.108
29969,1.9979027,2.5921508,2.9818698,5.5740206,0.0015806822,0.025,11833.357,12251.64,12142.888
29970,2.0149817,2.5745165,3.0073602,5.5818767,0.0021459789,0.025,11833.442,12251.702,12142.957
29996,2.0882238,2.4140057,3.116674,5.5306797,0.0036595331,0.025,11835.751,12253.486,12144.818
30002,1.9681157,2.4704787,2.9374128,5.3697399,-0.002023819,0.025,11836.45,12254.068,12145.388
30023,1.7604457,2.6573707,2.6274653,5.284836,-0.0090871997,0.025,11838,12255.466,12146.707
30024,1.7668093,2.6591417,2.6369629,5.2961046,-0.0089585256,0.025,11838.077,12255.542,12146.776
30030,1.8385289,2.650739,2.7440044,5.3947434,-0.0070486356,0.025,11838.537,12255.999,12147.193
30050,2.1241183,2.5188662,3.1702465,5.6891127,0.0023250859,0.025,11839.967,12257.609,12148.608
30077,1.9239572,2.6483892,2.8715061,5.5198952,-0.0026668149,0.025,11841.454,12259.804,12150.408
30078,1.9125125,2.659024,2.8544249,5.5134489,-0.003001643,0.025,11841.498,12259.882,12150.471
30104,2.1693808,2.39215,3.2378008,5.6299508,0.0074146278,0.025,11842.469,12261.779,12152.025
30131,1.9075485,2.3418736,2.8470161,5.1888897,0.00020150203,0.025,11843.412,12263.403,12153.571
30132,1.8862018,2.3522386,2.8151562,5.1673948,-0.00052162879,0.025,11843.449,12263.453,12153.626
30158,1.8560371,2.4907677,2.7701354,5.2609031,-0.0039996003,0.025,11844.589,12264.63,12155.049
30185,2.0568703,2.5576985,3.0698789,5.6275774,0.00062088792,0.025,11846.286,12265.896,12156.718
30186,2.052087,2.5680494,3.0627398,5.6307893,0.00041633078,0.025,11846.358,12265.948,12156.784
30212,2.0169077,2.7320787,3.0102348,5.7423135,-0.0012545481,0.025,11848.418,12267.458,12158.565
30239,2.1554516,2.5210291,3.2170114,5.7380405,0.0045242506,0.025,11850.886,12269.395,12160.587
30240,2.1318043,2.5248746,3.1817179,5.7065925,0.0038614931,0.025,11850.978,12269.471,12160.662
30266,1.8367682,2.5912013,2.7413765,5.3325778,-0.0047083402,0.025,11853.204,12271.41,12162.529
30293,2.1678872,2.3467843,3.2355717,5.582356,0.0063991685,0.025,11855.2,12273.543,12164.428
30294,2.1687317,2.3451321,3.2368321,5.5819641,0.0064264148,0.025,11855.266,12273.624,12164.498
30300,2.1388082,2.3584573,3.1921713,5.5506286,0.004654978,0.025,11855.765,12274.278,12165.042
30320,1.7680567,2.6174123,2.6388246,5.2562369,-0.0069929789,0.025,11856.691,12275.695,12166.177
30347,2.2293514,2.3713803,3.3273069,5.6986872,0.0076119564,0.025,11857.732,12277.62,12167.741
30348,2.2506358,2.3632923,3.3590739,5.7223662,0.0082538412,0.025,11857.769,12277.689,12167.8
30374,1.9948087,2.5749362,2.977252,5.5521882,-0.00098022497,0.025,11858.803,12279.296,12169.336
30401,1.9071871,2.7383294,2.8464768,5.5848062,-0.0053508557,0.025,11860.178,12280.626,12170.924
30402,1.9215147,2.7333434,2.8678606,5.601204,-0.0049079374,0.025,11860.238,12280.674,12170.986
30408,2.0172139,2.6972654,3.0582457,5.7426312,0.003689341,0.025,11862.059,12282,12172.701
30428,2.1665321,2.6156894,3.2335492,5.8492386,0.003689341,0.025,11862.059,12282,12172.701
30455,2.045778,2.5337816,3.0533236,5.5871052,0.0019079227,0.025,11864.296,12283.625,12174.59
30456,2.0541303,2.5156508,3.0657894,5.5814402,0.0022835859,0.025,11864.383,12283.69,12174.661
30462,2.0925174,2.4235227,3.1230823,5.546605,0.004060467,0.025,11864.91,12284.089,12175.089
30482,2.0245328,2.3662362,3.0216151,5.3878514,0.0021696037,0.025,11866.69,12285.496,12176.525
30486,1.9844184,2.4114347,2.9311893,5.342624,-0.00010879773,0.025,11867.214,12285.933,12176.955
30509,1.8819987,2.5582449,2.8088831,5.367128,-0.0043330819,0.025,11868.947,12287.499,12178.446
30510,1.8884894,2.5600802,2.8185704,5.3786506,-0.0041976838,0.025,11869.024,12287.576,12178.517
30516,1.9477748,2.5623316,2.9070539,5.4693856,-0.0027403082,0.025,11870.877,12289.675,12180.385
30536,2.1344803,2.5867761,3.1857118,5.7724879,0.0019759806,0.025,11870.877,12289.675,12180.385
30563,1.9131773,2.8658864,2.8554171,5.7213035,-0.0056622179,0.025,11872.277,12291.905,12182.218
30564,1.9071286,2.8761959,2.8463894,5.7225854,-0.0058569677,0.025,11872.319,12291.985,12182.282
30570,1.9665598,2.8043742,2.9350904,5.7394646,-0.0034343222,0.025,11872.633,12292.609,12182.788
30590,2.1843763,2.4312576,3.2601816,5.6914392,0.0063691042,0.025,11873.256,12293.913,12183.89
30617,1.9115166,2.4325809,2.8529385,5.2855194,-0.00094843882,0.025,11874.204,12295.478,12185.431
30618,1.9058979,2.4374495,2.8445526,5.2820021,-0.0011664053,0.025,11874.244,12295.527,12185.487
30644,1.9852386,2.4561075,2.9629686,5.4190761,0.00015926129,0.025,11875.52,12296.746,12186.973
30671,1.9957906,2.6482971,2.9787175,5.6270146,-0.0015472913,0.025,11877.391,12298.094,12188.678
30672,1.9905608,2.6625613,2.970912,5.6334733,-0.002329796,0.025,11877.63,12298.261,12188.88
30698,2.3761055,2.649385,3.5463375,6.1957225,0.0081857883,0.025,11879.805,12299.804,12190.621
30725,2.0447598,2.7443128,3.051804,5.7961168,-0.003076471,0.025,11882.578,12301.873,12192.756
30726,2.027508,2.7562883,3.0260557,5.7823441,-0.0037152199,0.025,11882.676,12301.951,12192.833
30752,1.9537513,2.8071839,2.9159737,5.7231576,-0.0068044469,0.025,11885.076,12303.996,12194.811
30779,2.1644031,2.5299998,3.2303716,5.7603714,0.0029623684,0.025,11887.132,12306.242,12196.812
30780,2.1538127,2.5279974,3.2145654,5.7425629,0.0027828292,0.025,11887.196,12306.492,12197.022
30806,1.8032563,2.6379286,2.69136,5.3292886,-0.0050479108,0.025,11888.478,12308.384,12198.551
30833,2.1502333,2.2051342,3.2092232,5.4143574,0.0096983207,0.025,11889.339,12310.276,12200.113
30834,2.1464543,2.2030211,3.2035831,5.4066042,0.0096390437,0.025,11889.368,12310.34,12200.17
30860,1.8223179,2.3901899,2.7198095,5.1099994,-0.0013908493,0.025,11890.174,12311.792,12201.599
30887,1.9020119,2.4824912,2.8387527,5.3212439,-0.0015830193,0.025,11891.364,12313.059,12203.13
30888,1.9063124,2.4838503,2.8451713,5.3290216,-0.0015142226,0.025,11891.419,12313.106,12203.19
30894,1.9301782,2.4941008,2.8921713,5.3907217,-0.0010278095,0.025,11891.886,12313.488,12203.679
30914,1.9867406,2.5936805,2.9652103,5.5588908,-0.0008160818,0.025,11893.118,12314.427,12204.846
30941,2.2193176,2.4789451,3.3123315,5.7912766,0.0058459221,0.025,11895.4,12316.139,12206.783
30942,2.2207121,2.4723277,3.3144128,5.7867405,0.0059031748,0.025,11895.493,12316.209,12206.859
30948,2.1843752,2.4564062,3.2601799,5.7165861,0.0048422976,0.025,11896.056,12316.78,12207.462
30968,1.8260878,2.5907889,2.7254361,5.316225,-0.0065087124,0.025,11897.909,12318.077,12208.785
30995,1.9823363,2.5611505,2.958637,5.5197874,-0.0013357251,0.025,11900.265,12320.102,12210.746
30996,1.9974404,2.5507649,2.9811799,5.5319448,-0.00077567067,0.025,11900.349,12320.181,12210.966
31022,2.0861731,2.4221049,3.1136134,5.5357183,0.0043148872,0.025,11902.314,12322.291,12212.689
31049,1.8476171,2.6050429,2.7575685,5.3626114,-0.0027170552,0.025,11903.761,12324.405,12214.404
31050,1.8662863,2.5862307,2.7854323,5.371663,-0.0020486507,0.025,11903.804,12324.48,12214.463
31076,2.3303229,2.293453,3.4780069,5.7714599,0.012110884,0.025,11904.805,12326.347,12216.015
31103,1.7362025,2.6878114,2.5912822,5.2790936,-0.010082156,0.025,11905.878,12327.964,12217.597
31104,1.7240032,2.6986624,2.5730748,5.2717372,-0.010593719,0.025,11905.921,12328.016,12217.653
31130,1.9928996,2.66502,2.9744026,5.6394226,-0.0035582526,0.025,11907.267,12329.304,12219.201
31157,2.0879372,2.6228578,3.1162462,5.7391041,0.0016518374,0.025,11909.199,12330.789,12221.044
31158,2.0761286,2.6289591,3.0986219,5.7275811,0.0013779687,0.025,11909.277,12330.848,12221.114
31184,2.0204595,2.3372559,3.0155358,5.3527917,0.0039515613,0.025,11911.414,12332.484,12222.963
31211,1.8807824,2.3361186,2.8070677,5.1431863,0.00042291478,0.025,11913.706,12334.326,12224.874
31212,1.8790198,2.3415116,2.804437,5.1459487,0.00031268044,0.025,11913.79,12334.397,12224.945
